============================================
HiSplat + per-stage MSH training
Repo: /ceph_data/clue9986/HiSplatMSH
Phase: warmup
Lambda RD: 0.0
Pretrained ckpt: checkpoints/hisplat_re10k.ckpt
Max steps: 30000
Batch size/GPU: 2
Checkpoint interval/top-k: 5000 / -1
SH degree: 4
Codec stage N: [192,192,192]
Codec stage M: [512,512,512]
Codec stage depth: [2,4,4]
Codec train mode: full
Codec input: proj
LR codec/aux/generator: 1.0e-4 / 1.0e-5 / 2.0e-5
Codec LR warmup: 200 steps from factor 0.1
Codec recon weight: 1.0
Codec warmup bypass: true
Output: rescue3_M512_d244_reconlong30k
Extra Hydra args: <none>
============================================
[36mSaving outputs to /ceph_data/clue9986/HiSplatMSH/outputs/rescue3_M512_d244_reconlong30k.[39m
GPU number is 1
missing keys:[]
unexpected keys:[]
error msgs:[]
!!!Successfully load the DINOV2 ckpt from ./checkpoints/dinov2_vitb14_pretrain.pth
==> Load multi-view transformer backbone checkpoint: checkpoints/gmdepth-scale1-resumeflowthings-scannet-5d9d7964.pth
[36mInitialized new codec params: 357 missing checkpoint keys.[39m
Setting up [LPIPS] perceptual loss: trunk [vgg], v[0.1], spatial [off]
Loading model from: /ceph_data/clue9986/anaconda3/envs/hisplat/lib/python3.10/site-packages/lpips/weights/v0.1/vgg.pth
begin to train fit!
start training without trainer-state resume!!!
train step[0/30000] ; used: 0s; eta: 3s; loss = 3.043723; ['mse_0=0.000529; ', 'lpips_0=0.004173; ', 'codec_recon_0=1.012879; ', 'bpp_0=0.111807; ', 'mse_1=0.000360; ', 'lpips_1=0.003348; ', 'codec_recon_1=1.011227; ', 'bpp_1=0.005287; ', 'mse_2=0.000329; ', 'lpips_2=0.003194; ', 'codec_recon_2=1.019617; ', 'bpp_2=0.005006; ']
train step[1/30000] ; used: 11s; eta: 1d:23h:32m:10s; loss = 3.036812; ['mse_0=0.000553; ', 'lpips_0=0.003435; ', 'codec_recon_0=1.010094; ', 'bpp_0=0.111508; ', 'mse_1=0.000445; ', 'lpips_1=0.002775; ', 'codec_recon_1=1.010263; ', 'bpp_1=0.005269; ', 'mse_2=0.000414; ', 'lpips_2=0.002663; ', 'codec_recon_2=1.016455; ', 'bpp_2=0.005003; ']
train step[2/30000] ; used: 12s; eta: 1d:9h:32m:52s; loss = 3.011082; ['mse_0=0.002162; ', 'lpips_0=0.005445; ', 'codec_recon_0=1.006652; ', 'bpp_0=0.117734; ', 'mse_1=0.001612; ', 'lpips_1=0.004088; ', 'codec_recon_1=1.002375; ', 'bpp_1=0.005325; ', 'mse_2=0.001480; ', 'lpips_2=0.003753; ', 'codec_recon_2=1.002055; ', 'bpp_2=0.005029; ']
train step[3/30000] ; used: 12s; eta: 1d:2h:31m:45s; loss = 3.006028; ['mse_0=0.004153; ', 'lpips_0=0.006893; ', 'codec_recon_0=1.005485; ', 'bpp_0=0.117935; ', 'mse_1=0.003379; ', 'lpips_1=0.005431; ', 'codec_recon_1=1.000732; ', 'bpp_1=0.005357; ', 'mse_2=0.003146; ', 'lpips_2=0.005044; ', 'codec_recon_2=0.999811; ', 'bpp_2=0.005012; ']
train step[4/30000] ; used: 13s; eta: 22h:19m:55s; loss = 3.015451; ['mse_0=0.001410; ', 'lpips_0=0.004460; ', 'codec_recon_0=1.006103; ', 'bpp_0=0.115615; ', 'mse_1=0.001035; ', 'lpips_1=0.003489; ', 'codec_recon_1=1.004005; ', 'bpp_1=0.005323; ', 'mse_2=0.000955; ', 'lpips_2=0.003223; ', 'codec_recon_2=1.005343; ', 'bpp_2=0.005004; ']
train step[5/30000] ; used: 14s; eta: 19h:31m:51s; loss = 3.021321; ['mse_0=0.001199; ', 'lpips_0=0.003303; ', 'codec_recon_0=1.007768; ', 'bpp_0=0.115027; ', 'mse_1=0.000942; ', 'lpips_1=0.002375; ', 'codec_recon_1=1.005996; ', 'bpp_1=0.005273; ', 'mse_2=0.000900; ', 'lpips_2=0.002184; ', 'codec_recon_2=1.007557; ', 'bpp_2=0.004998; ']
train step[6/30000] ; used: 14s; eta: 17h:31m:35s; loss = 3.011048; ['mse_0=0.001352; ', 'lpips_0=0.005154; ', 'codec_recon_0=1.004465; ', 'bpp_0=0.117710; ', 'mse_1=0.000867; ', 'lpips_1=0.003879; ', 'codec_recon_1=1.001161; ', 'bpp_1=0.005333; ', 'mse_2=0.000802; ', 'lpips_2=0.003766; ', 'codec_recon_2=1.005422; ', 'bpp_2=0.005018; ']
train step[7/30000] ; used: 15s; eta: 16h:3m:18s; loss = 3.027677; ['mse_0=0.001760; ', 'lpips_0=0.004400; ', 'codec_recon_0=1.008327; ', 'bpp_0=0.113509; ', 'mse_1=0.001372; ', 'lpips_1=0.003523; ', 'codec_recon_1=1.007271; ', 'bpp_1=0.005316; ', 'mse_2=0.001348; ', 'lpips_2=0.003388; ', 'codec_recon_2=1.012079; ', 'bpp_2=0.005008; ']
train step[8/30000] ; used: 16s; eta: 14h:53m:5s; loss = 3.013565; ['mse_0=0.001177; ', 'lpips_0=0.003922; ', 'codec_recon_0=1.005162; ', 'bpp_0=0.115271; ', 'mse_1=0.000969; ', 'lpips_1=0.003301; ', 'codec_recon_1=1.004506; ', 'bpp_1=0.005298; ', 'mse_2=0.000923; ', 'lpips_2=0.003192; ', 'codec_recon_2=1.003897; ', 'bpp_2=0.005022; ']
train step[9/30000] ; used: 16s; eta: 13h:57m:30s; loss = 3.006811; ['mse_0=0.002376; ', 'lpips_0=0.004065; ', 'codec_recon_0=1.004013; ', 'bpp_0=0.117321; ', 'mse_1=0.002176; ', 'lpips_1=0.003296; ', 'codec_recon_1=1.003598; ', 'bpp_1=0.005334; ', 'mse_2=0.002143; ', 'lpips_2=0.003151; ', 'codec_recon_2=0.999201; ', 'bpp_2=0.005023; ']
train step[10/30000] ; used: 17s; eta: 13h:11m:36s; loss = 3.016982; ['mse_0=0.000764; ', 'lpips_0=0.003918; ', 'codec_recon_0=1.004673; ', 'bpp_0=0.114767; ', 'mse_1=0.000611; ', 'lpips_1=0.003231; ', 'codec_recon_1=1.004887; ', 'bpp_1=0.005314; ', 'mse_2=0.000582; ', 'lpips_2=0.003107; ', 'codec_recon_2=1.007422; ', 'bpp_2=0.005024; ']
