============================================
HiSplat + per-stage MSH training
Repo: /ceph_data/clue9986/HiSplatMSH
Phase: warmup
Lambda RD: 0.2
Pretrained ckpt: checkpoints/hisplat_re10k.ckpt
Max steps: 15000
Batch size/GPU: 2
Val interval/check epoch: 100000 / null
Checkpoint interval/top-k: 5000 / -1
SH degree: 4
Codec stage N: [192,192,192]
Codec stage M: [320,320,320]
Codec stage depth: [2,4,4]
Codec train mode: full
Codec input: proj
LR codec/aux/generator: 1.0e-4 / 1.0e-5 / 2.0e-5
Codec LR warmup: 200 steps from factor 0.1
Codec recon weight: 0.0
Codec warmup bypass: false
Output: licsweep_probe_l0.2_M320_d244_v2
Extra Hydra args: <none>
============================================
[36mSaving outputs to /ceph_data/clue9986/HiSplatMSH/outputs/licsweep_probe_l0.2_M320_d244_v2.[39m
GPU number is 1
missing keys:[]
unexpected keys:[]
error msgs:[]
!!!Successfully load the DINOV2 ckpt from ./checkpoints/dinov2_vitb14_pretrain.pth
==> Load multi-view transformer backbone checkpoint: checkpoints/gmdepth-scale1-resumeflowthings-scannet-5d9d7964.pth
[36mInitialized new codec params: 357 missing checkpoint keys.[39m
Setting up [LPIPS] perceptual loss: trunk [vgg], v[0.1], spatial [off]
Loading model from: /ceph_data/clue9986/anaconda3/envs/hisplat/lib/python3.10/site-packages/lpips/weights/v0.1/vgg.pth
begin to train fit!
start training without trainer-state resume!!!
train step[21/15000] ; used: 32s; eta: 6h:9m:26s; loss = 0.259307; ['mse_0=0.003940; ', 'lpips_0=0.018026; ', 'codec_recon_0=1.005674; ', 'estimated_kb_0=14.881141; ', 'bpp_0=0.086518; ', 'mse_1=0.003615; ', 'lpips_1=0.014418; ', 'codec_recon_1=1.000767; ', 'estimated_kb_1=3.563001; ', 'bpp_1=0.004143; ', 'mse_2=0.003307; ', 'lpips_2=0.012108; ', 'codec_recon_2=1.031618; ', 'estimated_kb_2=14.178823; ', 'bpp_2=0.003925; ']
train step[22/15000] ; used: 33s; eta: 6h:4m:12s; loss = 0.270486; ['mse_0=0.004795; ', 'lpips_0=0.022647; ', 'codec_recon_0=0.999236; ', 'estimated_kb_0=15.072079; ', 'bpp_0=0.087628; ', 'mse_1=0.004244; ', 'lpips_1=0.016901; ', 'codec_recon_1=0.998374; ', 'estimated_kb_1=3.579732; ', 'bpp_1=0.004162; ', 'mse_2=0.003979; ', 'lpips_2=0.012713; ', 'codec_recon_2=1.004281; ', 'estimated_kb_2=14.181019; ', 'bpp_2=0.003926; ']
train step[23/15000] ; used: 34s; eta: 5h:59m:16s; loss = 0.270699; ['mse_0=0.007007; ', 'lpips_0=0.018766; ', 'codec_recon_0=1.002890; ', 'estimated_kb_0=14.990854; ', 'bpp_0=0.087156; ', 'mse_1=0.006138; ', 'lpips_1=0.015212; ', 'codec_recon_1=1.003051; ', 'estimated_kb_1=3.592547; ', 'bpp_1=0.004177; ', 'mse_2=0.005915; ', 'lpips_2=0.013024; ', 'codec_recon_2=1.027309; ', 'estimated_kb_2=14.158660; ', 'bpp_2=0.003920; ']
train step[24/15000] ; used: 35s; eta: 5h:54m:46s; loss = 0.279699; ['mse_0=0.008107; ', 'lpips_0=0.019587; ', 'codec_recon_0=1.004778; ', 'estimated_kb_0=14.842607; ', 'bpp_0=0.086294; ', 'mse_1=0.008305; ', 'lpips_1=0.016848; ', 'codec_recon_1=1.003115; ', 'estimated_kb_1=3.576486; ', 'bpp_1=0.004159; ', 'mse_2=0.008066; ', 'lpips_2=0.014963; ', 'codec_recon_2=1.029241; ', 'estimated_kb_2=14.192540; ', 'bpp_2=0.003929; ']
train step[25/15000] ; used: 36s; eta: 5h:50m:41s; loss = 0.254648; ['mse_0=0.002935; ', 'lpips_0=0.019677; ', 'codec_recon_0=1.002693; ', 'estimated_kb_0=14.891745; ', 'bpp_0=0.086580; ', 'mse_1=0.002479; ', 'lpips_1=0.013357; ', 'codec_recon_1=0.998719; ', 'estimated_kb_1=3.563730; ', 'bpp_1=0.004144; ', 'mse_2=0.002276; ', 'lpips_2=0.010087; ', 'codec_recon_2=1.035232; ', 'estimated_kb_2=14.158343; ', 'bpp_2=0.003920; ']
train step[26/15000] ; used: 37s; eta: 5h:46m:49s; loss = 0.268552; ['mse_0=0.005912; ', 'lpips_0=0.019924; ', 'codec_recon_0=1.001936; ', 'estimated_kb_0=14.975765; ', 'bpp_0=0.087068; ', 'mse_1=0.005240; ', 'lpips_1=0.015450; ', 'codec_recon_1=1.002111; ', 'estimated_kb_1=3.583909; ', 'bpp_1=0.004167; ', 'mse_2=0.004867; ', 'lpips_2=0.012547; ', 'codec_recon_2=1.021634; ', 'estimated_kb_2=14.178267; ', 'bpp_2=0.003925; ']
train step[27/15000] ; used: 38s; eta: 5h:43m:35s; loss = 0.280573; ['mse_0=0.012493; ', 'lpips_0=0.020149; ', 'codec_recon_0=0.998351; ', 'estimated_kb_0=15.218087; ', 'bpp_0=0.088477; ', 'mse_1=0.010159; ', 'lpips_1=0.013940; ', 'codec_recon_1=1.000225; ', 'estimated_kb_1=3.582139; ', 'bpp_1=0.004165; ', 'mse_2=0.008351; ', 'lpips_2=0.009254; ', 'codec_recon_2=1.025571; ', 'estimated_kb_2=14.196271; ', 'bpp_2=0.003930; ']
train step[28/15000] ; used: 39s; eta: 5h:40m:16s; loss = 0.264199; ['mse_0=0.004597; ', 'lpips_0=0.019508; ', 'codec_recon_0=0.999636; ', 'estimated_kb_0=15.078699; ', 'bpp_0=0.087667; ', 'mse_1=0.004124; ', 'lpips_1=0.015202; ', 'codec_recon_1=0.997384; ', 'estimated_kb_1=3.580361; ', 'bpp_1=0.004163; ', 'mse_2=0.003694; ', 'lpips_2=0.011813; ', 'codec_recon_2=1.024706; ', 'estimated_kb_2=14.182735; ', 'bpp_2=0.003927; ']
train step[29/15000] ; used: 40s; eta: 5h:37m:9s; loss = 0.287785; ['mse_0=0.006886; ', 'lpips_0=0.027371; ', 'codec_recon_0=0.995552; ', 'estimated_kb_0=15.347364; ', 'bpp_0=0.089229; ', 'mse_1=0.005779; ', 'lpips_1=0.021458; ', 'codec_recon_1=0.995960; ', 'estimated_kb_1=3.606465; ', 'bpp_1=0.004194; ', 'mse_2=0.004651; ', 'lpips_2=0.014229; ', 'codec_recon_2=1.011314; ', 'estimated_kb_2=14.232216; ', 'bpp_2=0.003940; ']
train step[30/15000] ; used: 41s; eta: 5h:34m:13s; loss = 0.317842; ['mse_0=0.016079; ', 'lpips_0=0.026909; ', 'codec_recon_0=0.996174; ', 'estimated_kb_0=15.282309; ', 'bpp_0=0.088851; ', 'mse_1=0.015074; ', 'lpips_1=0.021604; ', 'codec_recon_1=0.997048; ', 'estimated_kb_1=3.603077; ', 'bpp_1=0.004190; ', 'mse_2=0.014068; ', 'lpips_2=0.017306; ', 'codec_recon_2=1.007988; ', 'estimated_kb_2=14.202694; ', 'bpp_2=0.003932; ']
